NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
2980,BOJONGMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7600000,29,1
2989,GIRIASIH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,5200000,29,1
2990,CITALEM,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW VIXION,4300000,23,1
2992,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,PIAGGIO,VESPA S125 IGET3V IE,8500000,33,1
2998,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,2600000,23,1
2999,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,29,1
3000,GUNUNGMASIGIT,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6500000,35,1
3002,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,GEAR 125,2700000,35,1
3003,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3500000,35,1
3004,KARANGMEKAR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,32,1
3006,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,11,1
3007,CICANGKANG GIRANG,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2700000,33,1
3008,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,11000000,11,1
3011,CIPEUNDEUY,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,4800000,17,1
3013,RANCAPANGGUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,8800000,29,1
3015,MEKARJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,4600000,35,1
3018,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,4500000,32,1
3019,PUNCAK SARI,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
3020,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3300000,35,1
3022,CIBABAT,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,4000000,33,1
3023,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW MIO M3 CW,2600000,35,1
3024,CIMAREME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 ABS,5100000,23,1
3025,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,5700000,29,1
3026,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,PIAGGIO,SPRINT 150 ABS,25000000,17,1
3029,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,7500000,23,1
3030,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2700000,33,1
3031,GUNUNGMASIGIT,CIPATAT,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,4000000,35,1
3032,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,5700000,33,1
3033,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,PIAGGIO,PRIMAVERA S 150 ABS,20000000,21,1
3034,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,6500000,23,1
3035,BATULAYANG,CILILIN,KAB. BANDUNG,MOTOR BARU,HONDA,ALN VARIO 160 CBS,5000000,22,1
3036,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,5000000,22,1
3037,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,KAWASAKI,NINJA ZX 25 R ABS,25000000,35,1
3038,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,2600000,35,1
3039,MUKAPAYUNG,CILILIN,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,8500000,35,1
3040,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,SCOOPY FI CLASSIC,3400000,35,1
3041,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3500000,35,1
3042,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,SONIC,3500000,35,1
3043,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3000000,35,1
3048,BARANANGSIANG,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA R,4600000,35,1
3051,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,3200000,33,1
3052,TENJOLAUT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,2500000,35,1
3053,CISOMANG BARAT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3000000,33,1
3055,CANGKORAH,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,PCX150,3500000,35,1
3057,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO ISS,4500000,35,1
3058,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,PCX150,4000000,35,1
3059,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,7300000,35,1
3061,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150,8000000,35,1
3064,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NSCOOPY FI SPRT MTRO,2200000,35,1
3065,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CBS ISS PLUS,2650000,35,1
3066,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,FINO SPRT 125 BLU CR,3900000,35,1
3067,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEATFISPRTCBSISSPLUS,2650000,35,1
3069,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESP CBS,2660377,35,1
3070,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,14389660,35,1
3071,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,4341265,32,1
3073,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2544681,29,1
3075,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,4380335,28,1
3076,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,3377375,27,1
3077,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,2768691,31,1
3078,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3006190,28,1
3080,SINDANGJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,3197376,29,1
3082,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,798880,33,1
3083,CITATAH,CIPATAT,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150,10197231,30,1
3085,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,3800000,35,1
3086,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2000000,35,1
3087,CIPTAHARJA,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2761590,29,1
3088,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,11800000,29,1
3089,CITATAH,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,NBEAT FI CW + SPORTY,2346949,29,1
3090,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2814036,27,1
3091,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,KTM,GAJAH 200 CC R 2M,11000000,35,1
3092,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2722430,27,1
3093,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3746743,26,1
3094,NYALINDUNG,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,NSCOOPY FI SPRT MTRO,1788091,31,1
3095,NYENANG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3474677,30,1
3096,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,6309989,24,1
3098,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,6071332,27,1
3099,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5000000,35,1
3100,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3725243,26,1
3101,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CW ESP PLUS,2600000,35,1
3102,GADOBANGKONG,NGAMPRAH,KAB. BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2700000,23,1
3103,MELONG,CIMAHI SELATAN,KOTA BANDUNG,MOTOR BARU,YAMAHA,R15,5400000,32,1
3104,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,35,1
3105,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,5800000,35,1
3109,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,VIAR,VINTECH,7545984,21,1
3111,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESP CBS,5831156,23,1
3114,CIRAWAMEKAR,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,2386897,27,1
3115,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1892645,31,1
3117,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6800000,29,1
3118,CIJENUK,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7400000,35,1
3119,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,KAWASAKI,D-TRACKER 150,13461223,24,1
3120,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3900000,23,1
3121,BUNIJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,5274291,30,1
3122,BAROS,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,23,1
3124,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW R15 155 VVA,7600000,35,1
3126,SINGAJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,4700000,29,1
3128,CIRAWAMEKAR,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,4553074,23,1
3129,CITATAH,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,3493178,24,1
3130,BUNIJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,6000000,35,1
3134,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,1
3137,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,WR 155 R,7800000,35,1
3138,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,4422740,22,1
3140,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF,7876531,28,1
3145,MEKARJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3572585,25,1
3149,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,4700000,35,1
3150,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7400000,22,1
3153,CIPEUNDEUY,PADALARANG,KAB. BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,33,1
3154,SADANGMEKAR,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,CB 150 R STREETFIRE,7000000,23,1
3158,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CBS FI,4300000,28,1
3159,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,5852944,20,1
3161,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,7819679,14,1
3162,CELAK,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,YAMAHA,NMAX ABS,4516156,24,1
3163,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,N-MAX,7217143,23,1
3164,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NBEAT FI CW + SPORTY,7306080,16,1
3165,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NBEAT FI CW + SPORTY,4798156,23,1
3166,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,FINO PREM 125 BLU CR,9785749,15,1
3168,TANJUNG WANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW VIXION,9547600,24,1
3169,SELACAU,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,33,1
3171,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO CBS,3000000,33,1
3180,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,35,1
3182,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,5300000,23,1
3185,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO CBS,2800000,33,1
3186,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,7925808,20,1
3188,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,3400000,33,1
3192,GUNUNGMASIGIT,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI CBS ISS,3600000,35,1
3193,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4500000,29,1
3195,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,7300000,29,1
3197,SIRNAGALIH,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,29,1
3208,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,29,1
3214,BOJONG,RONGGA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,8300000,17,1
3228,CICANGKANG GIRANG,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3000000,33,1
3229,BUNIJAYA,GUNUNG HALU,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,23,1
3230,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
3232,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,3500000,17,1
3233,WANGUNHARJA,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,22,1
3242,SUKAJAYA,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,15686642,9,1
3243,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
3245,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,4500000,33,1
3247,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
3248,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
3253,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI CBS ISS,5200000,23,1
3254,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2800000,35,1
3259,CINENGAH,RONGGA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,7600000,29,1
3261,SIRNAGALIH,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,10000000,11,1
3262,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,3500000,17,1
3263,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,9200000,11,1
3264,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4000000,29,1
3268,NANGGELENG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,6500000,35,1
3269,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
3271,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,FREEGO S,2700000,17,1
3274,NGAMPRAH,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4500000,35,1
3277,PADAASIH,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,29,1
3278,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,3000000,23,1
3281,JATIMEKAR,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,3500000,35,1
3284,CIMERANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2700000,33,1
3285,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,3400000,33,1
3286,CIROYOM,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,3400000,33,1
3290,CIGUGUR,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,1
3293,CIPEUNDEUY,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,4600000,33,1
3294,CIPTAGUMATI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5100000,29,1
3295,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2700000,23,1
3299,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3200000,23,1
3305,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
3314,TANJUNG WANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,1
3315,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,32,1
3318,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 150 ESP EXCLSV,3800000,35,1
3321,TANJUNGJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,4000000,33,1
3322,MANDALASARI,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,SUPRA X 125 CW,3000000,35,1
3325,CIBURUY,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
3326,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2700000,33,1
3327,RAJAMANDALA KULON,CIPATAT,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,3450000,33,1
3328,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,ADV 150 CBS,10000000,33,1
3329,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,1
3330,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,GEAR 125,3100000,35,1
3336,CIBITUNG,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,33,1
3337,CIJENUK,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 ABS,8000000,33,1
3339,CISOMANG BARAT,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,33,1
3340,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,4500000,33,1
3341,CIJENUK,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,HONDA,CBR 150 R ABS,13000000,29,1
3344,CINTAASIH,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,29,1
3347,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,XMAX,10500000,17,1
3353,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,4500000,33,1
3354,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,6000000,11,1
3356,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW PCX 160 CBS,5000000,29,1
3358,MEKARMUKTI,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
3361,CIGUGUR GIRANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,NINJA ZX 25 R ABS,25000000,23,1
3362,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,19300000,23,1
3363,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,KAWASAKI,W 175 SE BLACK STYLE,10000000,17,1
3364,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,10900000,11,1
3365,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,PIAGGIO,SPRINT I-GET 150,10000000,33,1
3366,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,4800000,33,1
3367,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,SUZUKI,NEX II,2800000,35,1
3368,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,3000000,35,1
3369,GANJARSARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3900000,35,1
3370,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2700000,35,1
3372,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CW,2800000,35,1
3374,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,ADV 150 ABS,10500000,35,1
3375,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1800000,35,1
3376,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,NMAX ABS,3200000,35,1
3377,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,1900000,35,1
3378,KERTAWANGI,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CW,3100000,35,1
3379,SADANGMEKAR,CISARUA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,2600000,33,1
3380,CIKALONG,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CW ESP,2500000,33,1
3381,MANDALASARI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,35,1
3382,BATULAYANG,CILILIN,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3700000,35,1
